,image,reds,greens,blues,blacks
4172,clean5898.png,39892,7297,2668,295743
4173,clean4738.png,6321,0,0,339279
4174,clean6186.png,102245,10336,8292,224727
4175,clean1087.png,5142,14269,407,325782
4176,clean8946.png,72198,18009,7308,248085
4177,clean1499.png,99826,9035,741,235998
4178,clean5038.png,115462,0,178,229960
4179,clean7551.png,110284,5117,6154,224045
4180,clean4963.png,155242,1096,264,188998
4181,clean5053.png,86127,0,0,259473
4182,clean3583.png,48177,18780,2853,275790
4183,clean9413.png,109471,716,3850,231563
4184,clean7643.png,136828,0,0,208772
4185,clean2628.png,141025,9134,0,195441
4186,clean7999.png,63519,6648,0,275433
4187,clean4280.png,68865,16788,22842,237105
4188,clean1309.png,118677,10285,4244,212394
4189,clean8729.png,73975,0,4968,266657
4190,clean7215.png,59950,5825,0,279825
4191,clean4441.png,39824,9183,599,295994
4192,clean1847.png,46111,14745,2560,282184
4193,clean4683.png,141238,4745,502,199115
4194,clean8328.png,25794,15116,22261,282429
4195,clean8699.png,123313,8011,5341,208935
4196,clean9451.png,45503,24078,1658,274361
4197,clean4116.png,8133,20211,99726,217530
4198,clean8926.png,14946,12854,159214,158586
4199,clean7423.png,50954,31788,3245,259613
4200,clean5270.png,131601,1185,328,212486
4201,clean6882.png,118099,0,0,227501
4202,clean6207.png,35627,25649,28791,255533
4203,clean9043.png,98347,9218,2501,235534
4204,clean9504.png,15457,14160,3135,312848
4205,clean6283.png,108625,7925,13659,215391
4206,clean7641.png,55791,1663,0,288146
4207,clean9058.png,98911,8760,2379,235550
4208,clean5619.png,9794,0,0,335806
4209,clean1483.png,7459,33881,13273,290987
4210,clean7010.png,117444,3128,10526,214502
4211,clean9691.png,958,27430,1937,315275
4212,clean9632.png,61433,4929,1888,277350
4213,clean6248.png,83937,7648,1877,252138
4214,clean1053.png,64447,16450,5807,258896
4215,clean9498.png,96774,0,1756,247070
4216,clean6877.png,54649,2360,2503,286088
4217,clean1692.png,144033,759,1602,199206
4218,clean3082.png,85282,1117,7389,251812
4219,clean6369.png,117002,6884,10736,210978
4220,clean0495.png,115355,8495,3583,218167
4221,clean3265.png,56509,2644,1253,285194
4222,clean7778.png,33904,17605,1122,292969
4223,clean6287.png,50417,8790,0,286393
4224,clean2678.png,88635,20065,12847,224053
4225,clean0468.png,73111,1814,2330,268345
4226,clean8953.png,92868,13413,19322,219997
4227,clean4698.png,27520,22318,8467,287295
4228,clean8572.png,62367,5182,718,277333
4229,clean4765.png,16964,9934,24974,293728
4230,clean7273.png,86696,35320,24740,198844
4231,clean1352.png,111468,17018,13838,203276
4232,clean3649.png,93472,1782,1408,248938
4233,clean4200.png,71789,17396,4771,251644
4234,clean6101.png,109035,7512,12722,216331
4235,clean1521.png,57106,17569,0,270925
4236,clean0084.png,28953,0,0,316647
4237,clean6419.png,119518,1199,0,224883
4238,clean5434.png,36385,43580,6060,259575
4239,clean0110.png,65683,3006,3120,273791
4240,clean0805.png,32641,18360,14716,279883
4241,clean3607.png,68459,8723,14426,253992
4242,clean5263.png,45895,0,0,299705
4243,clean3380.png,58916,2261,14854,269569
4244,clean0170.png,88062,6843,3220,247475
4245,clean8334.png,26642,15197,1426,302335
4246,clean8018.png,39149,16697,2264,287490
4247,clean1373.png,47375,0,438,297787
4248,clean6253.png,136878,1330,20839,186553
4249,clean9318.png,133506,0,797,211297
4250,clean2080.png,16453,0,0,329147
4251,clean4490.png,6723,0,339,338538
4252,clean3539.png,52887,0,3310,289403
4253,clean3769.png,19113,14709,21335,290443
4254,clean6855.png,3214,25896,18509,297981
4255,clean6467.png,5448,15283,2895,321974
4256,clean6254.png,40431,22637,4089,278443
4257,clean1106.png,6501,38931,33784,266384
4258,clean7351.png,115242,7301,1205,221852
4259,clean0851.png,96132,17139,52786,179543
4260,clean2035.png,121135,10062,5022,209381
4261,clean0797.png,67325,14700,23655,239920
4262,clean4623.png,93472,5997,0,246131
4263,clean7825.png,56256,7386,2390,279568
4264,clean6146.png,39169,0,310,306121
4265,clean3860.png,51866,11130,2601,280003
4266,clean6958.png,0,6369,970,338261
4267,clean3170.png,84195,1591,0,259814
4268,clean4503.png,85102,10780,15074,234644
4269,clean5590.png,15041,0,0,330559
4270,clean3108.png,19899,349,4808,320544
4271,clean0310.png,43999,9537,16128,275936
4272,clean3989.png,55531,13773,4614,271682
4273,clean9740.png,15436,0,0,330164
4274,clean4540.png,76160,3408,5088,260944
4275,clean4641.png,71001,331,0,274268
4276,clean3625.png,1464,20177,3326,320633
4277,clean1417.png,127514,3980,8341,205765
4278,clean2245.png,15700,3014,1047,325839
4279,clean3997.png,84298,0,1331,259971
4280,clean0531.png,156828,6519,58315,123938
4281,clean1328.png,29180,10208,7057,299155
4282,clean9368.png,137484,11706,0,196410
4283,clean7046.png,113998,7224,0,224378
4284,clean1687.png,76536,1615,1944,265505
4285,clean0605.png,31611,15590,2027,296372
4286,clean6107.png,158844,2501,17237,167018
4287,clean5657.png,112913,398,0,232289
4288,clean8702.png,64305,0,412,280883
4289,clean3953.png,92820,0,363,252417
4290,clean3290.png,23467,7268,887,313978
4291,clean4406.png,19333,29556,12542,284169
4292,clean4373.png,27296,10855,13802,293647
4293,clean2614.png,14456,812,0,330332
4294,clean3167.png,93684,27314,22955,201647
4295,clean7591.png,0,43789,52153,249658
4296,clean4135.png,150296,14396,5931,174977
4297,clean1629.png,74827,15237,433,255103
4298,clean4064.png,70724,20236,43598,211042
4299,clean1311.png,120561,17921,4618,202500
4300,clean2161.png,25787,2835,0,316978
4301,clean3768.png,28511,34516,122705,159868
4302,clean7828.png,38108,6422,28920,272150
4303,clean8248.png,29583,0,920,315097
4304,clean8020.png,33741,0,0,311859
4305,clean2714.png,38259,3341,0,304000
4306,clean3875.png,33405,7301,2720,302174
4307,clean1686.png,45923,10476,25148,264053
4308,clean8889.png,16452,26547,0,302601
4309,clean7116.png,58418,1353,0,285829
4310,clean4283.png,81700,16379,6196,241325
4311,clean2196.png,8616,9614,7306,320064
4312,clean6572.png,57924,0,171,287505
4313,clean0622.png,90285,1428,0,253887
4314,clean0613.png,156968,606,0,188026
4315,clean2074.png,28796,39247,90980,186577
4316,clean5447.png,2034,21551,7967,314048
4317,clean4050.png,38732,207,0,306661
4318,clean7471.png,134275,6157,1787,203381
4319,clean6991.png,1518,17193,130,326759
4320,clean1058.png,16144,0,0,329456
4321,clean0883.png,89308,378,0,255914
4322,clean9447.png,115370,15220,11317,203693
4323,clean3329.png,38447,7101,2191,297861
4324,clean3006.png,83541,19536,230,242293
4325,clean3222.png,102424,4316,0,238860
4326,clean1545.png,1104,4567,0,339929
4327,clean4296.png,76587,1762,0,267251
4328,clean2746.png,36836,0,252,308512
4329,clean1882.png,89575,223,1101,254701
4330,clean0482.png,50964,98,0,294538
4331,clean5612.png,97017,9830,4297,234456
4332,clean0317.png,97749,0,0,247851
4333,clean1558.png,66470,2676,4270,272184
4334,clean6486.png,65793,0,14706,265101
4335,clean7739.png,106740,4134,12903,221823
4336,clean6809.png,124240,0,0,221360
4337,clean1615.png,86189,13041,0,246370
4338,clean8562.png,111079,12611,34905,187005
4339,clean5171.png,98937,0,0,246663
4340,clean0914.png,7453,8244,773,329130
4341,clean8521.png,15009,20999,7811,301781
4342,clean1014.png,67884,445,298,276973
4343,clean9266.png,45769,9844,12670,277317
4344,clean5940.png,34223,207,1758,309412
4345,clean5001.png,80050,16658,2043,246849
4346,clean4809.png,15025,0,0,330575
4347,clean8598.png,148751,9971,18612,168266
4348,clean5575.png,69559,6377,5315,264349
4349,clean1501.png,63969,5426,1597,274608
4350,clean8648.png,68410,3967,0,273223
4351,clean5570.png,42195,0,0,303405
4352,clean6768.png,109462,7928,8506,219704
4353,clean1305.png,6861,4193,1232,333314
4354,clean2150.png,14383,22694,50915,257608
4355,clean7473.png,10534,21463,488,313115
4356,clean8249.png,47954,17677,57734,222235
4357,clean5694.png,45440,4634,1460,294066
4358,clean7852.png,41764,9825,8807,285204
4359,clean2370.png,29576,10436,3043,302545
4360,clean0012.png,126867,0,0,218733
4361,clean7788.png,72775,0,1095,271730
4362,clean7458.png,34463,8037,0,303100
4363,clean0952.png,56164,0,2590,286846
4364,clean7435.png,63617,21376,8598,252009
4365,clean1495.png,174560,1942,4949,164149
4366,clean6116.png,147631,5700,1285,190984
4367,clean2213.png,150427,0,578,194595
4368,clean4479.png,108369,1201,3148,232882
4369,clean3581.png,88241,21616,10011,225732
4370,clean8047.png,134608,2014,7053,201925
4371,clean4629.png,60883,11181,257,273279
4372,clean4240.png,145333,4070,2444,193753
4373,clean5998.png,81921,8093,14757,240829
4374,clean3266.png,123992,11495,2289,207824
4375,clean5160.png,51090,32303,24374,237833
4376,clean2403.png,46347,4619,0,294634
4377,clean2230.png,76678,6537,1994,260391
4378,clean3387.png,115309,8253,3560,218478
4379,clean0547.png,46884,12784,28549,257383
4380,clean6459.png,25957,463,462,318718
4381,clean7676.png,17041,29551,5002,294006
4382,clean3626.png,30593,25893,4088,285026
4383,clean7305.png,14694,5852,374,324680
4384,clean9390.png,66918,3624,1105,273953
4385,clean5242.png,36270,18119,0,291211
4386,clean7023.png,1853,12201,0,331546
4387,clean6836.png,325,14458,2983,327834
4388,clean5761.png,29301,17482,6771,292046
4389,clean1983.png,140482,8490,0,196628
4390,clean1025.png,131422,0,670,213508
4391,clean1151.png,26442,12672,493,305993
4392,clean1734.png,119360,1004,0,225236
4393,clean4308.png,91693,21328,0,232579
4394,clean3774.png,136564,0,798,208238
4395,clean5296.png,37766,0,0,307834
4396,clean4227.png,149194,9821,1730,184855
4397,clean3655.png,41544,8969,0,295087
4398,clean7230.png,160138,1547,3131,180784
4399,clean9310.png,6999,0,2056,336545
4400,clean8776.png,155432,0,0,190168
4401,clean6210.png,125069,5725,8797,206009
4402,clean4823.png,52700,10095,0,282805
4403,clean5330.png,86299,12761,3555,242985
4404,clean5433.png,108631,3008,0,233961
4405,clean1810.png,108950,12125,2711,221814
4406,clean4322.png,63712,0,0,281888
4407,clean6990.png,1702,24656,2787,316455
4408,clean2896.png,33488,472,19255,292385
4409,clean4325.png,0,28832,0,316768
4410,clean8026.png,15554,0,0,330046
4411,clean6362.png,52688,1777,0,291135
4412,clean6143.png,96884,3782,0,244934
4413,clean6004.png,132105,9704,0,203791
4414,clean1787.png,125488,7223,3577,209312
4415,clean0220.png,119869,13205,3929,208597
4416,clean3619.png,16014,0,0,329586
4417,clean2306.png,148183,4916,4390,188111
4418,clean8464.png,42819,1931,49323,251527
4419,clean9421.png,26751,6611,2834,309404
4420,clean1120.png,130347,8129,15386,191738
4421,clean3987.png,39304,11908,1113,293275
4422,clean0733.png,95232,14798,1950,233620
4423,clean2235.png,106350,5623,0,233627
4424,clean5011.png,36759,1866,0,306975
4425,clean8834.png,21797,9821,1030,312952
4426,clean9185.png,107212,0,0,238388
4427,clean4189.png,66321,5061,0,274218
4428,clean7003.png,39368,2546,0,303686
4429,clean7557.png,10853,0,142,334605
4430,clean7947.png,0,3623,0,341977
4431,clean3854.png,12774,8028,0,324798
4432,clean6302.png,65387,7765,1715,270733
4433,clean4668.png,109489,2347,302,233462
4434,clean3934.png,22676,4898,0,318026
4435,clean7055.png,90376,0,472,254752
4436,clean2002.png,81435,1265,0,262900
4437,clean1876.png,68185,6321,0,271094
4438,clean9454.png,38028,7990,4198,295384
4439,clean1630.png,21540,31198,6433,286429
4440,clean6166.png,2511,19314,19065,304710
4441,clean5890.png,114818,3368,506,226908
4442,clean1345.png,133410,296,1748,210146
4443,clean5617.png,49582,743,287,294988
4444,clean8269.png,39648,4406,0,301546
4445,clean4678.png,115473,8035,0,222092
4446,clean2320.png,120248,6780,0,218572
4447,clean5782.png,22934,4244,409,318013
4448,clean6682.png,83985,22095,37075,202445
4449,clean2545.png,6459,15345,567,323229
4450,clean3153.png,164480,3094,3548,174478
4451,clean1523.png,122351,0,0,223249
4452,clean0543.png,72388,13596,6382,253234
4453,clean7320.png,42607,11775,4075,287143
4454,clean7970.png,99010,11855,0,234735
4455,clean9682.png,21723,0,0,323877
4456,clean5682.png,111364,9078,23230,201928
4457,clean6204.png,8875,7584,0,329141
4458,clean5796.png,91922,12004,13012,228662
4459,clean3612.png,20894,13617,7509,303580
4460,clean3770.png,60106,7851,9614,268029
4461,clean3933.png,87552,11059,2209,244780
4462,clean8647.png,5622,6074,10015,323889
4463,clean7019.png,2997,14727,406,327470
4464,clean7586.png,95091,13544,0,236965
4465,clean6547.png,28208,10610,0,306782
4466,clean2626.png,71663,2519,0,271418
4467,clean2112.png,19566,4984,564,320486
4468,clean4723.png,52367,15790,77364,200079
4469,clean4129.png,152572,4934,1735,186359
4470,clean0744.png,35618,24924,1097,283961
4471,clean9199.png,5798,0,0,339802
4472,clean3251.png,88645,11683,4747,240525
4473,clean2679.png,94517,430,414,250239
4474,clean2829.png,77551,0,0,268049
4475,clean5589.png,45584,35698,22129,242189
4476,clean4040.png,87507,7683,15649,234761
4477,clean8802.png,161209,5758,1669,176964
4478,clean0837.png,24355,11263,0,309982
4479,clean8803.png,41705,16074,27620,260201
4480,clean3857.png,145507,10911,0,189182
4481,clean0844.png,55962,1509,3303,284826
4482,clean8095.png,26806,1176,0,317618
4483,clean3557.png,82383,14009,4286,244922
4484,clean6934.png,92658,0,420,252522
4485,clean1772.png,48361,10782,0,286457
4486,clean1427.png,31570,21087,2316,290627
4487,clean6191.png,52978,0,0,292622
4488,clean5115.png,106347,3629,0,235624
4489,clean4361.png,70204,1740,52947,220709
4490,clean5156.png,151244,239,0,194117
4491,clean2340.png,123192,6358,16705,199345
4492,clean4901.png,47255,19178,8303,270864
4493,clean8883.png,101169,0,1038,243393
4494,clean1408.png,95594,9655,1397,238954
4495,clean8332.png,84596,510,371,260123
4496,clean8876.png,14474,10692,10712,309722
4497,clean2832.png,52768,15080,7483,270269
4498,clean3762.png,54660,8883,0,282057
4499,clean1869.png,24834,12748,1141,306877
4500,clean1478.png,63472,689,1142,280297
4501,clean0684.png,127053,0,0,218547
4502,clean5072.png,110345,437,0,234818
4503,clean5327.png,29626,23325,815,291834
4504,clean2253.png,158885,1492,0,185223
4505,clean5108.png,33927,17705,14551,279417
4506,clean7794.png,40582,6398,0,298620
4507,clean6371.png,131405,11870,0,202325
4508,clean8097.png,75636,8310,20596,241058
4509,clean4895.png,29910,10730,6075,298885
4510,clean0143.png,122082,11583,5342,206593
4511,clean0528.png,105527,916,0,239157
4512,clean7531.png,25293,24205,3084,293018
4513,clean1927.png,24214,8693,3042,309651
4514,clean6638.png,101716,0,1571,242313
4515,clean8619.png,43412,0,0,302188
4516,clean6078.png,121075,9215,6591,208719
4517,clean0628.png,92830,5082,37488,210200
4518,clean1449.png,0,0,0,345600
4519,clean4267.png,75149,12142,9864,248445
4520,clean7255.png,13248,0,1006,331346
4521,clean7839.png,4388,5178,238,335796
4522,clean8797.png,64130,2838,2429,276203
4523,clean6714.png,1026,7569,0,337005
4524,clean4302.png,96137,6574,3071,239818
4525,clean4119.png,132139,1410,0,212051
4526,clean9053.png,28976,28098,34500,254026
4527,clean8560.png,42950,23666,19190,259794
4528,clean6838.png,35541,13185,0,296874
4529,clean8129.png,69755,10744,4013,261088
4530,clean7950.png,17364,11275,40976,275985
4531,clean6914.png,174618,6094,3365,161523
4532,clean7913.png,118092,1807,0,225701
4533,clean3873.png,10427,0,0,335173
4534,clean1713.png,71682,11243,0,262675
4535,clean9392.png,65906,8296,0,271398
4536,clean7865.png,94042,755,9671,241132
4537,clean2382.png,18698,5450,0,321452
4538,clean0382.png,35275,6923,8580,294822
4539,clean5356.png,45737,12286,1014,286563
4540,clean4478.png,126991,5269,17856,195484
4541,clean2633.png,145494,1013,16453,182640
4542,clean2296.png,42641,786,0,302173
4543,clean7468.png,18372,4517,0,322711
4544,clean1703.png,138714,3134,1727,202025
4545,clean3224.png,1,12110,0,333489
4546,clean1024.png,156467,1828,753,186552
4547,clean2199.png,99222,11880,14131,220367
4548,clean1971.png,2712,32907,22426,287555
4549,clean6171.png,21124,1294,0,323182
4550,clean8227.png,84846,0,0,260754
4551,clean1902.png,35344,9358,652,300246
4552,clean2339.png,24612,1904,5053,314031
4553,clean0774.png,54321,5606,2777,282896
4554,clean4682.png,158328,1201,0,186071
4555,clean2169.png,11880,8459,2725,322536
4556,clean2078.png,50859,1529,0,293212
4557,clean8057.png,104639,0,0,240961
4558,clean0796.png,115855,3895,2716,223134
4559,clean8605.png,116325,10042,1843,217390
4560,clean0027.png,76442,1916,10257,256985
4561,clean9294.png,39194,6523,3257,296626
4562,clean2121.png,127789,484,1125,216202
4563,clean5594.png,71289,9616,711,263984
4564,clean0978.png,50623,7494,0,287483
4565,clean8690.png,47671,2069,0,295860
4566,clean0751.png,10567,9805,1081,324147
4567,clean9669.png,6831,0,0,338769
4568,clean3309.png,57246,6609,3012,278733
4569,clean1872.png,58640,3761,1380,281819
4570,clean3505.png,32735,4715,3720,304430
4571,clean6749.png,102198,13015,33897,196490
4572,clean9326.png,8380,2220,0,335000
4573,clean6947.png,106973,0,1905,236722
4574,clean5058.png,92466,10803,23667,218664
4575,clean0476.png,9042,1309,0,335249
4576,clean3129.png,119251,14166,1894,210289
4577,clean1509.png,124494,7047,234,213825
4578,clean4599.png,86855,0,0,258745
4579,clean7193.png,25542,0,0,320058
4580,clean9336.png,5423,20925,15188,304064
4581,clean2184.png,89289,0,394,255917
4582,clean8209.png,124532,1205,395,219468
4583,clean7775.png,60098,4232,0,281270
4584,clean2777.png,3765,41040,20740,280055
4585,clean4181.png,29348,6616,6421,303215
4586,clean9152.png,104953,0,0,240647
4587,clean6853.png,16323,0,228,329049
4588,clean2752.png,44759,8074,3631,289136
4589,clean3982.png,117281,1551,5143,221625
4590,clean4334.png,122752,833,723,221292
4591,clean9505.png,105127,971,1351,238151
4592,clean2936.png,33507,7256,3342,301495
4593,clean0441.png,90454,12962,1241,240943
4594,clean4774.png,6041,12571,34073,292915
4595,clean9306.png,77061,1529,0,267010
4596,clean7618.png,148234,1428,0,195938
4597,clean4092.png,9675,16695,97704,221526
4598,clean4463.png,90993,6848,2209,245550
4599,clean2443.png,106492,8430,2137,228541
4600,clean6181.png,94891,2851,0,247858
4601,clean4183.png,43564,2320,727,298989
4602,clean5167.png,40207,0,424,304969
4603,clean3807.png,39821,6555,0,299224
4604,clean8990.png,63145,7322,2181,272952
4605,clean8033.png,48193,12139,1356,283912
4606,clean1355.png,8020,5989,0,331591
4607,clean1207.png,146654,5091,9708,184147
4608,clean0064.png,60151,6168,4250,275031
4609,clean0272.png,82518,2664,0,260418
4610,clean4160.png,43315,7673,2495,292117
4611,clean5720.png,48587,24776,13466,258771
4612,clean3537.png,85945,2550,4158,252947
4613,clean5880.png,62045,3994,0,279561
4614,clean1648.png,55583,0,0,290017
4615,clean9480.png,64679,15428,836,264657
4616,clean8017.png,123315,4716,1206,216363
4617,clean7588.png,84298,17437,26092,217773
4618,clean2889.png,106006,12604,18193,208797
4619,clean3341.png,35083,28119,100472,181926
4620,clean1018.png,128265,0,2269,215066
4621,clean2300.png,22693,20972,16677,285258
4622,clean7734.png,103608,2368,377,239247
4623,clean8884.png,114300,15262,3960,212078
4624,clean7489.png,27823,6401,0,311376
4625,clean2333.png,35006,0,0,310594
4626,clean3194.png,33986,6838,2027,302749
4627,clean5326.png,150463,1410,292,193435
4628,clean0542.png,66953,2217,0,276430
4629,clean4825.png,89098,3272,3331,249899
4630,clean6373.png,144289,3090,4479,193742
4631,clean8019.png,88465,8272,306,248557
4632,clean7493.png,117360,10184,2210,215846
4633,clean8609.png,58188,17235,13539,256638
4634,clean5818.png,1862,12705,131934,199099
4635,clean8358.png,145650,0,1020,198930
4636,clean6318.png,10375,0,0,335225
4637,clean2535.png,46515,20952,11336,266797
4638,clean3062.png,6604,16681,1537,320778
4639,clean3750.png,1221,21409,13448,309522
4640,clean8671.png,42003,15196,7480,280921
4641,clean6961.png,59599,2393,585,283023
4642,clean0689.png,26443,16485,35955,266717
4643,clean4689.png,93265,612,0,251723
4644,clean8277.png,14826,1085,1820,327869
4645,clean5397.png,39146,13283,176131,117040
4646,clean3226.png,109394,701,0,235505
4647,clean8815.png,72410,1198,0,271992
4648,clean8156.png,1,7901,948,336750
4649,clean2449.png,62367,9112,0,274121
4650,clean5438.png,115353,19912,6518,203817
4651,clean5232.png,12341,4749,48792,279718
4652,clean9553.png,10501,2531,0,332568
4653,clean6826.png,49063,3134,0,293403
4654,clean1159.png,132038,0,624,212938
4655,clean4631.png,31357,6122,4957,303164
4656,clean8337.png,134703,3343,0,207554
4657,clean1757.png,21795,22426,2929,298450
4658,clean1459.png,69800,7719,3162,264919
4659,clean2402.png,77938,8696,14552,244414
4660,clean7572.png,125947,15295,15386,188972
4661,clean8266.png,5562,52045,18562,269431
4662,clean5278.png,121745,0,2929,220926
4663,clean3896.png,45230,6775,6219,287376
4664,clean8660.png,2464,3769,0,339367
4665,clean9686.png,35389,0,0,310211
4666,clean2531.png,89157,19430,38741,198272
4667,clean3159.png,30122,1611,0,313867
4668,clean8133.png,108919,14108,14113,208460
4669,clean0163.png,56612,524,3298,285166
4670,clean8080.png,82290,0,324,262986
4671,clean3943.png,115294,0,293,230013
4672,clean7682.png,96906,0,0,248694
4673,clean0316.png,105375,6865,2219,231141
4674,clean6311.png,80915,3128,5737,255820
4675,clean1278.png,11459,10371,6686,317084
4676,clean8046.png,8828,10688,0,326084
4677,clean4560.png,3784,21184,36709,283923
4678,clean8144.png,92695,8530,0,244375
4679,clean7944.png,33791,14816,2021,294972
4680,clean1226.png,29965,3646,0,311989
4681,clean1979.png,134227,5114,2177,204082
4682,clean2825.png,147300,0,0,198300
4683,clean0225.png,61776,6830,63860,213134
4684,clean2316.png,57,33350,29270,282923
4685,clean5797.png,116850,3093,0,225657
4686,clean7035.png,50827,15191,17887,261695
4687,clean6624.png,76107,4507,0,264986
4688,clean0375.png,79664,5827,4294,255815
4689,clean6621.png,20239,19602,325,305434
4690,clean6757.png,84242,9255,8101,244002
4691,clean6363.png,78352,7964,16340,242944
4692,clean4524.png,121524,8053,22248,193775
4693,clean4430.png,97848,6631,974,240147
4694,clean6698.png,33909,10383,0,301308
4695,clean9031.png,25750,882,554,318414
4696,clean3061.png,1917,12595,13362,317726
4697,clean6693.png,89509,6547,19248,230296
4698,clean5917.png,103538,16081,11772,214209
4699,clean1401.png,11359,16940,3751,313550
4700,clean9083.png,81118,0,0,264482
4701,clean7673.png,40303,34953,28806,241538
4702,clean1826.png,2281,0,0,343319
4703,clean4410.png,101343,8935,0,235322
4704,clean5395.png,120093,5489,6540,213478
4705,clean8882.png,53686,15926,0,275988
4706,clean7964.png,88567,4327,1391,251315
4707,clean6441.png,51144,7241,26471,260744
4708,clean4625.png,46042,0,0,299558
4709,clean6949.png,81634,3097,0,260869
4710,clean2118.png,94364,4021,278,246937
4711,clean9403.png,121426,2161,731,221282
4712,clean6103.png,89667,0,757,255176
4713,clean2153.png,28571,4299,0,312730
4714,clean4713.png,69777,2826,0,272997
4715,clean1508.png,57151,23967,4918,259564
4716,clean8614.png,99418,1699,0,244483
4717,clean2573.png,83108,5682,1440,255370
4718,clean6498.png,71359,10350,5592,258299
4719,clean7472.png,82307,0,0,263293
4720,clean0611.png,36639,6835,1085,301041
4721,clean1008.png,299,0,0,345301
4722,clean7835.png,27433,295,0,317872
4723,clean8542.png,35006,24478,6941,279175
4724,clean1075.png,113099,10073,3652,218776
4725,clean6833.png,17185,7871,147,320397
4726,clean6606.png,57220,13700,66684,207996
4727,clean8790.png,68047,2693,1137,273723
4728,clean6584.png,99107,207,6384,239902
4729,clean3849.png,18280,1855,230,325235
4730,clean3656.png,115218,0,709,229673
4731,clean2337.png,94240,2522,75094,173744
4732,clean3993.png,57656,4818,821,282305
4733,clean9432.png,87126,9417,3731,245326
4734,clean9655.png,80760,0,4351,260489
4735,clean8350.png,144255,986,0,200359
4736,clean2696.png,98783,5290,4493,237034
4737,clean5794.png,143913,17754,15439,168494
4738,clean3928.png,109658,0,0,235942
4739,clean5932.png,104487,686,1563,238864
4740,clean0369.png,32832,1172,0,311596
4741,clean6495.png,21436,11767,19448,292949
4742,clean8111.png,120368,16610,1771,206851
4743,clean2784.png,106891,2352,507,235850
4744,clean3588.png,44462,0,0,301138
4745,clean2166.png,2123,10003,259,333215
4746,clean9468.png,61660,5666,15189,263085
4747,clean8234.png,11991,0,516,333093
4748,clean3419.png,116199,11984,1163,216254
4749,clean5078.png,80169,937,473,264021
4750,clean5584.png,88653,0,1598,255349
4751,clean2578.png,115570,11328,54334,164368
4752,clean0648.png,27216,12834,45235,260315
4753,clean9597.png,93979,11047,8703,231871
4754,clean9664.png,94739,0,0,250861
4755,clean2762.png,161514,6338,9679,168069
4756,clean3244.png,75637,4712,7256,257995
4757,clean7491.png,68433,14917,5197,257053
4758,clean9542.png,45657,0,128,299815
4759,clean2990.png,160869,1041,7513,176177
4760,clean6758.png,67401,16220,4933,257046
4761,clean4510.png,119234,0,4119,222247
4762,clean7079.png,4160,6112,523,334805
4763,clean8174.png,64720,9332,0,271548
4764,clean0926.png,79393,0,1898,264309
4765,clean5698.png,62636,1670,0,281294
4766,clean6588.png,81041,14103,0,250456
4767,clean0334.png,118955,0,2702,223943
4768,clean0140.png,125789,2748,3151,213912
4769,clean8929.png,140148,2154,0,203298
4770,clean0986.png,46283,0,971,298346
4771,clean7924.png,132175,16649,13340,183436
4772,clean0663.png,55080,8687,8834,272999
4773,clean3241.png,48284,0,0,297316
4774,clean3815.png,94137,12592,0,238871
4775,clean4947.png,6243,7720,755,330882
4776,clean6603.png,71212,1612,0,272776
4777,clean8377.png,45262,979,1487,297872
4778,clean3299.png,160334,167,379,184720
4779,clean4214.png,118558,920,0,226122
4780,clean6065.png,60471,25989,9198,249942
4781,clean8994.png,1320,10675,21511,312094
4782,clean1716.png,8119,0,0,337481
4783,clean6296.png,67809,3060,490,274241
4784,clean5487.png,80952,11642,17333,235673
4785,clean7250.png,12045,20589,592,312374
4786,clean6792.png,44470,17740,4021,279369
4787,clean2659.png,165839,5780,9732,164249
4788,clean3574.png,100169,10876,557,233998
4789,clean8053.png,152391,3136,2143,187930
4790,clean3069.png,103854,4309,0,237437
4791,clean4971.png,37580,0,0,308020
4792,clean3091.png,123464,6895,0,215241
4793,clean0679.png,69465,0,0,276135
4794,clean6670.png,24874,7837,931,311958
4795,clean2788.png,63669,9390,2345,270196
4796,clean7499.png,105553,19225,5475,215347
4797,clean8247.png,44112,14726,7021,279741
4798,clean0339.png,12580,3363,0,329657
4799,clean4120.png,125551,0,0,220049
4800,clean4238.png,1194,10730,26241,307435
4801,clean9531.png,115678,0,0,229922
4802,clean4101.png,0,6701,0,338899
4803,clean4872.png,70917,5015,1934,267734
4804,clean5465.png,113428,1174,1021,229977
4805,clean9069.png,46583,5756,0,293261
4806,clean8697.png,13826,23915,133679,174180
4807,clean8311.png,64861,2335,0,278404
4808,clean5889.png,76986,20608,10313,237693
4809,clean7342.png,55219,15206,0,275175
4810,clean4237.png,111400,16593,935,216672
4811,clean7497.png,117757,4045,2751,221047
4812,clean3406.png,87484,6971,507,250638
4813,clean2572.png,141384,20532,3078,180606
4814,clean8773.png,55286,0,0,290314
4815,clean0853.png,1424,0,0,344176
4816,clean5204.png,19364,0,0,326236
4817,clean0211.png,39082,0,303,306215
4818,clean1624.png,75653,11111,12474,246362
4819,clean9091.png,49105,17383,10158,268954
4820,clean2855.png,120811,1611,3018,220160
4821,clean9453.png,81366,0,0,264234
4822,clean0823.png,78392,4989,277,261942
4823,clean2766.png,11830,3073,0,330697
4824,clean0887.png,84499,12051,3890,245160
4825,clean7051.png,70359,0,0,275241
4826,clean4118.png,46113,2889,1085,295513
4827,clean6778.png,9270,54210,8822,273298
